final_summary,audience,example,person,ground_truth,word_count,character_count,rouge,bleu,bleurt,ter
"In this interaction, the user investigated various documents related to arms dealing, intercepted emails, and surveillance reports. The user searched for documents related to arms deals and Nigeria, and analyzed documents about Leonid Minsky, a prominent international gun smuggler. They found evidence of several proposed and realized arms deals. The user also analyzed intercepted emails related to a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company for engineering and construction services in Nigeria. The emails suggest that Ngoki was involved in a scheme to transfer $30,600,000.00 from a coded account at the Central Bank of Nigeria to a recipient's bank account by making it appear as an actual contract payment. The user also read documents related to arms dealing, including intercepted emails and reports. They found information about a conversation between a caller in Moscow and a receiver in Nairobi discussing the safe arrival of Tanya's jewels. Nicolai expects the receiver in Dubai on the 17th and the receiver confirms that they will meet with the caller and Nahid there. The user also read a document about North Korea's sales of missiles, missile parts, and other arms to countries like Iran, Syria, and Myanmar, which violate a U.N. resolution designed to punish North Korea for consistently violating UN-imposed sanctions over the past year.The user analyzed various documents related to arms dealing, intercepted emails, and surveillance reports. They read documents related to a meeting in Dubai on April 16th, where textbooks were to be delivered, and a reunion celebration at the Burj Al Arab hotel in Dubai on April 19th. The user also read a surveillance report from the Israeli Defense Forces Military Intelligence Directorate, provided to the CIA, which contained a telephone conversation between Muhammad Kasem and Abdullah Khouri, discussing a meeting in April where they plan to exchange cash for supplies. The user searched for evidence of sickness and found an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. Dombrovski urges George not to let minor health issues become a distraction to their mutual business success and requests a call for more details. The user also searched for information related to Columbia and read documents about exchanging birthday presents. They added notes to some of the documents and continued to browse through various documents.",self,none,2,manual,393,2066,0.11588785,0,-0.943561852,93.40101523
"In this interaction, the user investigated various documents related to arms dealing, intercepted emails, and surveillance reports. The user searched for documents related to arms deals and Nigeria, and analyzed documents about Leonid Minsky, a prominent international gun smuggler. They found evidence of several proposed and realized arms deals. The user also analyzed intercepted emails related to a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company for engineering and construction services in Nigeria. The emails suggest that Ngoki was involved in a scheme to transfer $30,600,000.00 from a coded account at the Central Bank of Nigeria to a recipient's bank account by making it appear as an actual contract payment. The user also read documents related to arms dealing, including intercepted emails and reports. They found information about a conversation between a caller in Moscow and a receiver in Nairobi discussing the safe arrival of Tanya's jewels. Nicolai expects the receiver in Dubai on the 17th and the receiver confirms that they will meet with the caller and Nahid there. The user also read a document about North Korea's sales of missiles, missile parts, and other arms to countries like Iran, Syria, and Myanmar, which violate a U.N. resolution designed to punish North Korea for consistently violating UN-imposed sanctions over the past year.The user analyzed various documents related to arms dealing, intercepted emails, and surveillance reports. They read documents related to a meeting in Dubai on April 16th, where textbooks were to be delivered, and a reunion celebration at the Burj Al Arab hotel in Dubai on April 19th. The user also read a surveillance report from the Israeli Defense Forces Military Intelligence Directorate, provided to the CIA, which contained a telephone conversation between Muhammad Kasem and Abdullah Khouri, discussing a meeting in April where they plan to exchange cash for supplies. The user searched for evidence of sickness and found an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. Dombrovski urges George not to let minor health issues become a distraction to their mutual business success and requests a call for more details. The user also searched for information related to Columbia and read documents about exchanging birthday presents. They added notes to some of the documents and continued to browse through various documents.",self,none,2,baseline,393,2066,0.416547789,0.311221449,-0.169226423,82.48730964
"In this interaction, the user investigated various documents related to arms dealing, intercepted emails, and surveillance reports. The user searched for documents related to arms deals and Nigeria, and analyzed documents about Leonid Minsky, a prominent international gun smuggler. They found evidence of several proposed and realized arms deals. The user also analyzed intercepted emails related to a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company for engineering and construction services in Nigeria. The emails suggest that Ngoki was involved in a scheme to transfer $30,600,000.00 from a coded account at the Central Bank of Nigeria to a recipient's bank account by making it appear as an actual contract payment. The user also read documents related to arms dealing, including intercepted emails and reports. They found information about a conversation between a caller in Moscow and a receiver in Nairobi discussing the safe arrival of Tanya's jewels. Nicolai expects the receiver in Dubai on the 17th and the receiver confirms that they will meet with the caller and Nahid there. The user also read a document about North Korea's sales of missiles, missile parts, and other arms to countries like Iran, Syria, and Myanmar, which violate a U.N. resolution designed to punish North Korea for consistently violating UN-imposed sanctions over the past year.The user analyzed various documents related to arms dealing, intercepted emails, and surveillance reports. They read documents related to a meeting in Dubai on April 16th, where textbooks were to be delivered, and a reunion celebration at the Burj Al Arab hotel in Dubai on April 19th. The user also read a surveillance report from the Israeli Defense Forces Military Intelligence Directorate, provided to the CIA, which contained a telephone conversation between Muhammad Kasem and Abdullah Khouri, discussing a meeting in April where they plan to exchange cash for supplies. The user searched for evidence of sickness and found an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. Dombrovski urges George not to let minor health issues become a distraction to their mutual business success and requests a call for more details. The user also searched for information related to Columbia and read documents about exchanging birthday presents. They added notes to some of the documents and continued to browse through various documents.",self,none,2,additional,393,2066,0.3104,0.171411651,-0.166887835,82.48730964
"This user conducted an investigation into arms deals, oil dealings, and diamond smuggling, focusing on the activities of Leonid Minsky and his connections to Yemen, Nigeria, Iran, Kenya, Lebanon, Syria, Pakistan, and North Korea. They analyzed intercepted emails, surveillance reports, and personal belongings found on arrested individuals. The investigation revealed potential fraudulent schemes involving bank transfers and contract payments in Nigeria, as well as evidence of proposed and realized arms deals. The user also read documents about North Korea's sales of missiles and other arms to countries like Iran, Syria, and Myanmar. They highlighted important information in various documents and added notes to keep track of characters of interest, such as Nicolai, Salih Ahmed, and Baltasar. The investigation also uncovered a US government telephone intercept discussing an arms exhibition in Dubai that did not exist. The user spent more time reading documents than searching for specific terms and searched for information about sickness and infection in the final segment. However, it is unclear if they made any clear conclusions from their analysis. Overall, the investigation was focused on uncovering the network of individuals and organizations involved in arms deals and other illicit activities in the intelligence domain.",self,manual_example,2,manual,197,1115,0.23030303,0.105287759,-0.505466402,84.7715736
"This user conducted an investigation into arms deals, oil dealings, and diamond smuggling, focusing on the activities of Leonid Minsky and his connections to Yemen, Nigeria, Iran, Kenya, Lebanon, Syria, Pakistan, and North Korea. They analyzed intercepted emails, surveillance reports, and personal belongings found on arrested individuals. The investigation revealed potential fraudulent schemes involving bank transfers and contract payments in Nigeria, as well as evidence of proposed and realized arms deals. The user also read documents about North Korea's sales of missiles and other arms to countries like Iran, Syria, and Myanmar. They highlighted important information in various documents and added notes to keep track of characters of interest, such as Nicolai, Salih Ahmed, and Baltasar. The investigation also uncovered a US government telephone intercept discussing an arms exhibition in Dubai that did not exist. The user spent more time reading documents than searching for specific terms and searched for information about sickness and infection in the final segment. However, it is unclear if they made any clear conclusions from their analysis. Overall, the investigation was focused on uncovering the network of individuals and organizations involved in arms deals and other illicit activities in the intelligence domain.",self,manual_example,2,baseline,197,1115,0.266129032,0.156479653,-0.186479673,126.3959391
"This user conducted an investigation into arms deals, oil dealings, and diamond smuggling, focusing on the activities of Leonid Minsky and his connections to Yemen, Nigeria, Iran, Kenya, Lebanon, Syria, Pakistan, and North Korea. They analyzed intercepted emails, surveillance reports, and personal belongings found on arrested individuals. The investigation revealed potential fraudulent schemes involving bank transfers and contract payments in Nigeria, as well as evidence of proposed and realized arms deals. The user also read documents about North Korea's sales of missiles and other arms to countries like Iran, Syria, and Myanmar. They highlighted important information in various documents and added notes to keep track of characters of interest, such as Nicolai, Salih Ahmed, and Baltasar. The investigation also uncovered a US government telephone intercept discussing an arms exhibition in Dubai that did not exist. The user spent more time reading documents than searching for specific terms and searched for information about sickness and infection in the final segment. However, it is unclear if they made any clear conclusions from their analysis. Overall, the investigation was focused on uncovering the network of individuals and organizations involved in arms deals and other illicit activities in the intelligence domain.",self,manual_example,2,additional,197,1115,0.238095238,0.131728154,-0.192984924,94.92385787
"This user focused on investigating events related to arms dealing, fraudulent schemes, and illegal weapons smuggling. They searched for information related to various countries, including Nigeria, Yemen, Iran, Kenya, Syria, Lebanon, Pakistan, Saudi Arabia, Venezuela, and Thailand. The user analyzed intercepted emails, surveillance reports, and US government telephone intercepts related to potential fraudulent schemes, coded accounts, and arms exhibitions. They also read documents related to the deaths of several individuals and personal belongings found on arrested individuals. The user highlighted important information and added notes to some of the documents. Throughout the interaction, the user uncovered evidence of a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company in Nigeria, as well as evidence of arms deals and shipments to Yemen, Saudi Arabia, Iran, and Syria. They also found evidence of illegal weapons smuggling from North Korea and a potential arms exhibition in Dubai. The user identified several individuals of interest, including Leonid Minsky, Saleh Ahmed, Nicolai, Thabiti Otieno, Nahid Owiti, Muhammad Kasem, Abdullah Khouri, Borodinski, and Boonmee Khemkhaeng. Overall, the user used a breadth-based approach to reading more than half of the available documents and spent more time analyzing intercepted emails and surveillance reports. They highlighted important information and added notes to some of the documents, but it is unclear whether they made any clear conclusions from their analysis.",self,masked_manual_example,2,manual,224,1302,0.223463687,0.102669797,-0.663575351,86.60714286
"This user focused on investigating events related to arms dealing, fraudulent schemes, and illegal weapons smuggling. They searched for information related to various countries, including Nigeria, Yemen, Iran, Kenya, Syria, Lebanon, Pakistan, Saudi Arabia, Venezuela, and Thailand. The user analyzed intercepted emails, surveillance reports, and US government telephone intercepts related to potential fraudulent schemes, coded accounts, and arms exhibitions. They also read documents related to the deaths of several individuals and personal belongings found on arrested individuals. The user highlighted important information and added notes to some of the documents. Throughout the interaction, the user uncovered evidence of a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company in Nigeria, as well as evidence of arms deals and shipments to Yemen, Saudi Arabia, Iran, and Syria. They also found evidence of illegal weapons smuggling from North Korea and a potential arms exhibition in Dubai. The user identified several individuals of interest, including Leonid Minsky, Saleh Ahmed, Nicolai, Thabiti Otieno, Nahid Owiti, Muhammad Kasem, Abdullah Khouri, Borodinski, and Boonmee Khemkhaeng. Overall, the user used a breadth-based approach to reading more than half of the available documents and spent more time analyzing intercepted emails and surveillance reports. They highlighted important information and added notes to some of the documents, but it is unclear whether they made any clear conclusions from their analysis.",self,masked_manual_example,2,baseline,224,1302,0.240458015,0.196382799,-0.175937638,106.6964286
"This user focused on investigating events related to arms dealing, fraudulent schemes, and illegal weapons smuggling. They searched for information related to various countries, including Nigeria, Yemen, Iran, Kenya, Syria, Lebanon, Pakistan, Saudi Arabia, Venezuela, and Thailand. The user analyzed intercepted emails, surveillance reports, and US government telephone intercepts related to potential fraudulent schemes, coded accounts, and arms exhibitions. They also read documents related to the deaths of several individuals and personal belongings found on arrested individuals. The user highlighted important information and added notes to some of the documents. Throughout the interaction, the user uncovered evidence of a potential fraudulent scheme involving a contract payment owed to Dr. George Ngoki's company in Nigeria, as well as evidence of arms deals and shipments to Yemen, Saudi Arabia, Iran, and Syria. They also found evidence of illegal weapons smuggling from North Korea and a potential arms exhibition in Dubai. The user identified several individuals of interest, including Leonid Minsky, Saleh Ahmed, Nicolai, Thabiti Otieno, Nahid Owiti, Muhammad Kasem, Abdullah Khouri, Borodinski, and Boonmee Khemkhaeng. Overall, the user used a breadth-based approach to reading more than half of the available documents and spent more time analyzing intercepted emails and surveillance reports. They highlighted important information and added notes to some of the documents, but it is unclear whether they made any clear conclusions from their analysis.",self,masked_manual_example,2,additional,224,1302,0.28125,0.224420593,-0.056689948,83.92857143
"They focused on several main topics in this analysis session, exploring a wide range of documents related to arms deals, fraud, money transfer, and business dealings. The user started by searching for documents related to arms deals and Nigeria, which led them to analyze documents related to Leonid Minsky, a prominent international gun smuggler. They continued to read and analyze documents related to Minsky's business dealings, including evidence of several proposed and realized arms deals. The user also searched for information related to Kenya, Lebanon, Yemen, Iran, Syria, and Colombia, among others.Throughout the session, the user highlighted important topics such as fraud, contract payment, money transfer, deaths, obituaries, illegal arms smuggling, North Korea, Ilyushin aircraft, Bangkok, Sri Lanka, sickness, transaction, meeting, health issues, business success, and unlicensed weapons. They conducted several searches throughout their session, focusing on specific keywords and topics.The topics that received the most attention were arms deals, Nigeria, and Leonid Minsky's business dealings. The user also paid close attention to documents related to Tanya's jewels, Nairobi, Dubai, Nicolai, Nahid, North Korean sales, missiles, weapons, Bangkok, UN resolution, and personal belongings. They analyzed several intercepted emails and telephone intercepts, which revealed potential fraudulent schemes and illegal activities.Overall, the user conducted a thorough analysis of the documents, highlighting important topics and conducting multiple searches throughout their session. They focused on several key areas of interest, including arms deals, fraud, and money transfer, and analyzed a wide range of documents related to these topics.",self,masked_template,2,manual,244,1450,0.146596859,0,-0.79450196,90.28340081
"They focused on several main topics in this analysis session, exploring a wide range of documents related to arms deals, fraud, money transfer, and business dealings. The user started by searching for documents related to arms deals and Nigeria, which led them to analyze documents related to Leonid Minsky, a prominent international gun smuggler. They continued to read and analyze documents related to Minsky's business dealings, including evidence of several proposed and realized arms deals. The user also searched for information related to Kenya, Lebanon, Yemen, Iran, Syria, and Colombia, among others.Throughout the session, the user highlighted important topics such as fraud, contract payment, money transfer, deaths, obituaries, illegal arms smuggling, North Korea, Ilyushin aircraft, Bangkok, Sri Lanka, sickness, transaction, meeting, health issues, business success, and unlicensed weapons. They conducted several searches throughout their session, focusing on specific keywords and topics.The topics that received the most attention were arms deals, Nigeria, and Leonid Minsky's business dealings. The user also paid close attention to documents related to Tanya's jewels, Nairobi, Dubai, Nicolai, Nahid, North Korean sales, missiles, weapons, Bangkok, UN resolution, and personal belongings. They analyzed several intercepted emails and telephone intercepts, which revealed potential fraudulent schemes and illegal activities.Overall, the user conducted a thorough analysis of the documents, highlighting important topics and conducting multiple searches throughout their session. They focused on several key areas of interest, including arms deals, fraud, and money transfer, and analyzed a wide range of documents related to these topics.",self,masked_template,2,baseline,244,1450,0.189781022,0.123048275,-0.19907923,106.8825911
"They focused on several main topics in this analysis session, exploring a wide range of documents related to arms deals, fraud, money transfer, and business dealings. The user started by searching for documents related to arms deals and Nigeria, which led them to analyze documents related to Leonid Minsky, a prominent international gun smuggler. They continued to read and analyze documents related to Minsky's business dealings, including evidence of several proposed and realized arms deals. The user also searched for information related to Kenya, Lebanon, Yemen, Iran, Syria, and Colombia, among others.Throughout the session, the user highlighted important topics such as fraud, contract payment, money transfer, deaths, obituaries, illegal arms smuggling, North Korea, Ilyushin aircraft, Bangkok, Sri Lanka, sickness, transaction, meeting, health issues, business success, and unlicensed weapons. They conducted several searches throughout their session, focusing on specific keywords and topics.The topics that received the most attention were arms deals, Nigeria, and Leonid Minsky's business dealings. The user also paid close attention to documents related to Tanya's jewels, Nairobi, Dubai, Nicolai, Nahid, North Korean sales, missiles, weapons, Bangkok, UN resolution, and personal belongings. They analyzed several intercepted emails and telephone intercepts, which revealed potential fraudulent schemes and illegal activities.Overall, the user conducted a thorough analysis of the documents, highlighting important topics and conducting multiple searches throughout their session. They focused on several key areas of interest, including arms deals, fraud, and money transfer, and analyzed a wide range of documents related to these topics.",self,masked_template,2,additional,244,1450,0.194915254,0.110954696,-0.131292611,89.06882591
"The user in this investigation was searching for information related to illegal arms deals, fraudulent schemes, and personal relationships in various countries, including Kenya, Nigeria, Yemen, Saudi Arabia, Israel, North Korea, and Colombia. The user read intercepted emails and conversations discussing coded accounts, contract payments, money transfers, and the exchange of goods. The user also read documents related to illegal arms smuggling, surveillance reports, and intercepted communications from intelligence agencies. The user added notes to some of the documents and searched for evidence of sickness. Throughout the investigation, the user's focus shifted from one country to another, and the user read documents related to various topics, including arms deals, smuggling, and personal relationships. The user also encountered conflicting information, such as the mention of an arms exhibition in Dubai on April 17, which did not exist. The user's opinions and theories were not explicitly stated, but the user's search patterns and notes suggest that the user was trying to connect the dots between the intercepted communications and the documents related to illegal activities. The user's notes on individuals involved in fraudulent schemes and illegal arms deals suggest that the user was trying to identify key players in the network. Overall, the investigation was focused on uncovering illegal activities related to arms deals, money transfers, and fraudulent schemes in various countries. The user encountered conflicting information and relied on intercepted communications and surveillance reports to piece together the puzzle. The investigation is ongoing, and more information is needed to fully understand the scope of the network and its activities.",peer,none,2,manual,258,1475,0.126903553,0,-0.779188991,91.08527132
"The user in this investigation was searching for information related to illegal arms deals, fraudulent schemes, and personal relationships in various countries, including Kenya, Nigeria, Yemen, Saudi Arabia, Israel, North Korea, and Colombia. The user read intercepted emails and conversations discussing coded accounts, contract payments, money transfers, and the exchange of goods. The user also read documents related to illegal arms smuggling, surveillance reports, and intercepted communications from intelligence agencies. The user added notes to some of the documents and searched for evidence of sickness. Throughout the investigation, the user's focus shifted from one country to another, and the user read documents related to various topics, including arms deals, smuggling, and personal relationships. The user also encountered conflicting information, such as the mention of an arms exhibition in Dubai on April 17, which did not exist. The user's opinions and theories were not explicitly stated, but the user's search patterns and notes suggest that the user was trying to connect the dots between the intercepted communications and the documents related to illegal activities. The user's notes on individuals involved in fraudulent schemes and illegal arms deals suggest that the user was trying to identify key players in the network. Overall, the investigation was focused on uncovering illegal activities related to arms deals, money transfers, and fraudulent schemes in various countries. The user encountered conflicting information and relied on intercepted communications and surveillance reports to piece together the puzzle. The investigation is ongoing, and more information is needed to fully understand the scope of the network and its activities.",peer,none,2,baseline,258,1475,0.210714286,0.100346347,-0.487024516,98.8372093
"The user in this investigation was searching for information related to illegal arms deals, fraudulent schemes, and personal relationships in various countries, including Kenya, Nigeria, Yemen, Saudi Arabia, Israel, North Korea, and Colombia. The user read intercepted emails and conversations discussing coded accounts, contract payments, money transfers, and the exchange of goods. The user also read documents related to illegal arms smuggling, surveillance reports, and intercepted communications from intelligence agencies. The user added notes to some of the documents and searched for evidence of sickness. Throughout the investigation, the user's focus shifted from one country to another, and the user read documents related to various topics, including arms deals, smuggling, and personal relationships. The user also encountered conflicting information, such as the mention of an arms exhibition in Dubai on April 17, which did not exist. The user's opinions and theories were not explicitly stated, but the user's search patterns and notes suggest that the user was trying to connect the dots between the intercepted communications and the documents related to illegal activities. The user's notes on individuals involved in fraudulent schemes and illegal arms deals suggest that the user was trying to identify key players in the network. Overall, the investigation was focused on uncovering illegal activities related to arms deals, money transfers, and fraudulent schemes in various countries. The user encountered conflicting information and relied on intercepted communications and surveillance reports to piece together the puzzle. The investigation is ongoing, and more information is needed to fully understand the scope of the network and its activities.",peer,none,2,additional,258,1475,0.20661157,0.10936184,-0.372213423,85.27131783
"This user engaged in an investigation of events related to illegal arms deals, fraudulent schemes, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user searched for documents related to various countries, including Nigeria, Kenya, Pakistan, Yemen, Saudi Arabia, Israel, Thailand, Colombia, and Lebanon. The user read intercepted emails and conversations discussing potential fraudulent schemes, illegal arms smuggling, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user also read documents discussing the easy access to weapons in Yemen, the government's proposed law to criminalize unlicensed weapons and carrying arms in public, and the Lebanese Hezbollah's involvement in illegal arms deals. The user added notes on individuals exchanging birthday presents and their understanding of the information. The user also searched for evidence of sickness and read intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user spent more time reading documents and noted characters of interest, such as Leonid Minsky, Nicolai, and Salih Ahmed. The user also spent time understanding the behaviors of Seleh Ahmed and realized that their close ally, Baltasar, was using the code name ""Professor."" Overall, the user's approach was breadth-based, and they read more than half of the available documents. The user did not make any clear conclusions from their analysis on Sickness.",peer,manual_example,2,manual,230,1274,0.322404372,0.188933241,-0.461009651,80.86956522
"This user engaged in an investigation of events related to illegal arms deals, fraudulent schemes, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user searched for documents related to various countries, including Nigeria, Kenya, Pakistan, Yemen, Saudi Arabia, Israel, Thailand, Colombia, and Lebanon. The user read intercepted emails and conversations discussing potential fraudulent schemes, illegal arms smuggling, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user also read documents discussing the easy access to weapons in Yemen, the government's proposed law to criminalize unlicensed weapons and carrying arms in public, and the Lebanese Hezbollah's involvement in illegal arms deals. The user added notes on individuals exchanging birthday presents and their understanding of the information. The user also searched for evidence of sickness and read intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user spent more time reading documents and noted characters of interest, such as Leonid Minsky, Nicolai, and Salih Ahmed. The user also spent time understanding the behaviors of Seleh Ahmed and realized that their close ally, Baltasar, was using the code name ""Professor."" Overall, the user's approach was breadth-based, and they read more than half of the available documents. The user did not make any clear conclusions from their analysis on Sickness.",peer,manual_example,2,baseline,230,1274,0.270676692,0.17216867,-0.353170246,110.4347826
"This user engaged in an investigation of events related to illegal arms deals, fraudulent schemes, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user searched for documents related to various countries, including Nigeria, Kenya, Pakistan, Yemen, Saudi Arabia, Israel, Thailand, Colombia, and Lebanon. The user read intercepted emails and conversations discussing potential fraudulent schemes, illegal arms smuggling, and personal belongings found on individuals arrested in connection with a civil disturbance in Lyari Town. The user also read documents discussing the easy access to weapons in Yemen, the government's proposed law to criminalize unlicensed weapons and carrying arms in public, and the Lebanese Hezbollah's involvement in illegal arms deals. The user added notes on individuals exchanging birthday presents and their understanding of the information. The user also searched for evidence of sickness and read intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user spent more time reading documents and noted characters of interest, such as Leonid Minsky, Nicolai, and Salih Ahmed. The user also spent time understanding the behaviors of Seleh Ahmed and realized that their close ally, Baltasar, was using the code name ""Professor."" Overall, the user's approach was breadth-based, and they read more than half of the available documents. The user did not make any clear conclusions from their analysis on Sickness.",peer,manual_example,2,additional,230,1274,0.223684211,0.115121267,-0.30017671,90
"This user engaged in an investigation of various topics related to illegal activities, fraud, and arms deals. They searched for documents related to Nigeria, Iran, Kenya, Syria, Lebanon, Pakistan, Yemen, Venezuela, and North Korea. The user read intercepted emails, US government telephone intercepts, and surveillance reports related to various characters of interest, including Dr. George Ngoki, Dombrovski, boyo23826@hotmail.com, Joetomsk@au.ru, Saleh Ahmed, Muhammad Kasem, Abdullah Khouri, Nicolai, and Anka. The user investigated the deaths of Thabiti Otieno and Nahid Owiti, a married couple from Narok, and Saleh Ahmed's illegal activities. The user also read documents related to arms exhibitions, illegal arms smuggling, and the Israeli Defense Forces Military Intelligence Directorate's surveillance report on Muhammad Kasem and Abdullah Khouri. The user added notes to various documents and investigated conversations discussing the delivery of textbooks in Dubai, a reunion celebration at the Burj Al Arab hotel in Dubai, and a transaction to take place at an upcoming meeting. The user spent more time reading documents than searching for them and used a breadth-based approach to reading more than half of the available documents. The user's search terms were specific country names, but they also investigated characters of interest. The user did not make any clear conclusions from their analysis.",peer,masked_manual_example,2,manual,206,1158,0.23699422,0.127447983,-0.641021788,88.34951456
"This user engaged in an investigation of various topics related to illegal activities, fraud, and arms deals. They searched for documents related to Nigeria, Iran, Kenya, Syria, Lebanon, Pakistan, Yemen, Venezuela, and North Korea. The user read intercepted emails, US government telephone intercepts, and surveillance reports related to various characters of interest, including Dr. George Ngoki, Dombrovski, boyo23826@hotmail.com, Joetomsk@au.ru, Saleh Ahmed, Muhammad Kasem, Abdullah Khouri, Nicolai, and Anka. The user investigated the deaths of Thabiti Otieno and Nahid Owiti, a married couple from Narok, and Saleh Ahmed's illegal activities. The user also read documents related to arms exhibitions, illegal arms smuggling, and the Israeli Defense Forces Military Intelligence Directorate's surveillance report on Muhammad Kasem and Abdullah Khouri. The user added notes to various documents and investigated conversations discussing the delivery of textbooks in Dubai, a reunion celebration at the Burj Al Arab hotel in Dubai, and a transaction to take place at an upcoming meeting. The user spent more time reading documents than searching for them and used a breadth-based approach to reading more than half of the available documents. The user's search terms were specific country names, but they also investigated characters of interest. The user did not make any clear conclusions from their analysis.",peer,masked_manual_example,2,baseline,206,1158,0.265625,0.183597899,-0.23095341,113.1067961
"This user engaged in an investigation of various topics related to illegal activities, fraud, and arms deals. They searched for documents related to Nigeria, Iran, Kenya, Syria, Lebanon, Pakistan, Yemen, Venezuela, and North Korea. The user read intercepted emails, US government telephone intercepts, and surveillance reports related to various characters of interest, including Dr. George Ngoki, Dombrovski, boyo23826@hotmail.com, Joetomsk@au.ru, Saleh Ahmed, Muhammad Kasem, Abdullah Khouri, Nicolai, and Anka. The user investigated the deaths of Thabiti Otieno and Nahid Owiti, a married couple from Narok, and Saleh Ahmed's illegal activities. The user also read documents related to arms exhibitions, illegal arms smuggling, and the Israeli Defense Forces Military Intelligence Directorate's surveillance report on Muhammad Kasem and Abdullah Khouri. The user added notes to various documents and investigated conversations discussing the delivery of textbooks in Dubai, a reunion celebration at the Burj Al Arab hotel in Dubai, and a transaction to take place at an upcoming meeting. The user spent more time reading documents than searching for them and used a breadth-based approach to reading more than half of the available documents. The user's search terms were specific country names, but they also investigated characters of interest. The user did not make any clear conclusions from their analysis.",peer,masked_manual_example,2,additional,206,1158,0.288990826,0.25694139,-0.14606221,85.9223301
"They focused on various topics related to arms deals, fraudulent schemes, and intercepted emails in this analysis session, exploring a significant portion of the documents. The topics that received the most attention were the fraudulent scheme related to a contract payment owed to Ngoki's company in Nigeria, the deaths of Thabiti Otieno and Nahid Owiti, and intercepted emails discussing potential fraudulent schemes and coded accounts at the Central Bank of Nigeria. They started searching for documents related to arms deals, before transitioning to documents related to Nigeria and Yemen, and finally looking for documents related to Iran and infection in Columbia. They conducted multiple searches throughout their session.The user read about various incidents, including the acquittal of Wanjohi Onyango, Thabiti Otieno, and Nahid Owiti due to insufficient evidence against them, the raid of Leonid Minsky's hotel room in Soncino, Italy, where police found evidence of diamond and gun shipments to Yemen, and the shipment of weapons by the Korea Machinery Industry Co. on an Ilyushin IL-76 cargo plane seized in Bangkok. They also read about intercepted emails discussing potential fraudulent schemes, coded accounts at the Central Bank of Nigeria, and a conversation in Russian between Saleh Ahmed in Yemen and an unknown person in Moscow discussing farming equipment going to Sana'a and a reunion celebration at the Burj Al Arab hotel in Dubai.The user added notes to some of the documents and included their opinions in their summary, providing contextual data about the state of the investigation. They conducted their analysis with a focus on engaging their peers and being accurate and relevant to their investigation.",peer,masked_template,2,manual,266,1434,0.153465347,0,-0.847807109,90.67164179
"They focused on various topics related to arms deals, fraudulent schemes, and intercepted emails in this analysis session, exploring a significant portion of the documents. The topics that received the most attention were the fraudulent scheme related to a contract payment owed to Ngoki's company in Nigeria, the deaths of Thabiti Otieno and Nahid Owiti, and intercepted emails discussing potential fraudulent schemes and coded accounts at the Central Bank of Nigeria. They started searching for documents related to arms deals, before transitioning to documents related to Nigeria and Yemen, and finally looking for documents related to Iran and infection in Columbia. They conducted multiple searches throughout their session.The user read about various incidents, including the acquittal of Wanjohi Onyango, Thabiti Otieno, and Nahid Owiti due to insufficient evidence against them, the raid of Leonid Minsky's hotel room in Soncino, Italy, where police found evidence of diamond and gun shipments to Yemen, and the shipment of weapons by the Korea Machinery Industry Co. on an Ilyushin IL-76 cargo plane seized in Bangkok. They also read about intercepted emails discussing potential fraudulent schemes, coded accounts at the Central Bank of Nigeria, and a conversation in Russian between Saleh Ahmed in Yemen and an unknown person in Moscow discussing farming equipment going to Sana'a and a reunion celebration at the Burj Al Arab hotel in Dubai.The user added notes to some of the documents and included their opinions in their summary, providing contextual data about the state of the investigation. They conducted their analysis with a focus on engaging their peers and being accurate and relevant to their investigation.",peer,masked_template,2,baseline,266,1434,0.231578947,0.141662451,-0.297595888,95.89552239
