final_summary,audience,example,person,ground_truth,word_count,character_count,rouge,bleu,bleurt,ter
"This interaction session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents related to the scam and a coded account at the Central Bank of Nigeria. The user also read documents related to a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in Italy in 2009. The user also read intercepted emails between Mikhail Dombrovski and Dr. George Ngoki discussing a transaction to take place at an upcoming meeting on April 15. The user searched for information on Iran, Syria, Lagos, Nigeria, and Mikhail Dombrovski. The user then read documents about international crime, arms deals, and money laundering, highlighting details about the meeting in Dubai, the Burj Al Arab hotel, and the Martyrs Front of Judea (MFJ). The user performed several searches and read and connected several documents related to international crime, arms deals, and money laundering. The user searched for information on Burj, Syria, Lebanon, Saudi Arabia, and Columbia. The user also read documents about Yemeni officials' concerns about the easy access to weapons and Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment, including Swiss-made machine pistols, to a contact in Yemen without a license. The user spent an average of 30 seconds with each document and returned to documents related to Leonid Minsky, Mikhail Dombrovski, and Dr. George most frequently. The user's opinions and theories were not explicitly stated, but the user's search patterns suggest a focus on uncovering connections between individuals and organizations involved in international crime, arms deals, and money laundering.",peer,manual_example,1,manual,311,1649,0.225108225,0.057301066,-0.999111652,86.81672026
"This interaction session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents related to the scam and a coded account at the Central Bank of Nigeria. The user also read documents related to a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in Italy in 2009. The user also read intercepted emails between Mikhail Dombrovski and Dr. George Ngoki discussing a transaction to take place at an upcoming meeting on April 15. The user searched for information on Iran, Syria, Lagos, Nigeria, and Mikhail Dombrovski. The user then read documents about international crime, arms deals, and money laundering, highlighting details about the meeting in Dubai, the Burj Al Arab hotel, and the Martyrs Front of Judea (MFJ). The user performed several searches and read and connected several documents related to international crime, arms deals, and money laundering. The user searched for information on Burj, Syria, Lebanon, Saudi Arabia, and Columbia. The user also read documents about Yemeni officials' concerns about the easy access to weapons and Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment, including Swiss-made machine pistols, to a contact in Yemen without a license. The user spent an average of 30 seconds with each document and returned to documents related to Leonid Minsky, Mikhail Dombrovski, and Dr. George most frequently. The user's opinions and theories were not explicitly stated, but the user's search patterns suggest a focus on uncovering connections between individuals and organizations involved in international crime, arms deals, and money laundering.",peer,manual_example,1,baseline,311,1649,0.349593496,0.228705681,-0.064864904,179.4212219
"This interaction session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents related to the scam and a coded account at the Central Bank of Nigeria. The user also read documents related to a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in Italy in 2009. The user also read intercepted emails between Mikhail Dombrovski and Dr. George Ngoki discussing a transaction to take place at an upcoming meeting on April 15. The user searched for information on Iran, Syria, Lagos, Nigeria, and Mikhail Dombrovski. The user then read documents about international crime, arms deals, and money laundering, highlighting details about the meeting in Dubai, the Burj Al Arab hotel, and the Martyrs Front of Judea (MFJ). The user performed several searches and read and connected several documents related to international crime, arms deals, and money laundering. The user searched for information on Burj, Syria, Lebanon, Saudi Arabia, and Columbia. The user also read documents about Yemeni officials' concerns about the easy access to weapons and Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment, including Swiss-made machine pistols, to a contact in Yemen without a license. The user spent an average of 30 seconds with each document and returned to documents related to Leonid Minsky, Mikhail Dombrovski, and Dr. George most frequently. The user's opinions and theories were not explicitly stated, but the user's search patterns suggest a focus on uncovering connections between individuals and organizations involved in international crime, arms deals, and money laundering.",peer,manual_example,1,additional,311,1649,0.368340944,0.293687136,-0.292309016,92.60450161
"This collaborative investigation session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. The user also searched for information on the spread of disease and read documents that contained information about meetings and arms exhibitions in Dubai. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Throughout the session, the user searched for various topics and read and connected multiple documents. The user highlighted Dubai and Burj Al Arab in several documents, which contained information about meetings and arms exhibitions. The user also read documents about disease, surveillance, and weapons in Yemen, Pakistan, and Iran. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Overall, the user reviewed multiple topics and documents, spending an average of [NUMBER] seconds with each document. The people they returned to most frequently were Dr. George, Funsho, and Kapolalum. The user's opinions and theories were not explicitly stated, but their search patterns suggest a focus on uncovering potential criminal activity and connections between individuals and organizations.",peer,masked_manual_example,1,manual,341,1874,0.231707317,0.041517648,-1.098186374,85.71428571
"This collaborative investigation session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. The user also searched for information on the spread of disease and read documents that contained information about meetings and arms exhibitions in Dubai. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Throughout the session, the user searched for various topics and read and connected multiple documents. The user highlighted Dubai and Burj Al Arab in several documents, which contained information about meetings and arms exhibitions. The user also read documents about disease, surveillance, and weapons in Yemen, Pakistan, and Iran. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Overall, the user reviewed multiple topics and documents, spending an average of [NUMBER] seconds with each document. The people they returned to most frequently were Dr. George, Funsho, and Kapolalum. The user's opinions and theories were not explicitly stated, but their search patterns suggest a focus on uncovering potential criminal activity and connections between individuals and organizations.",peer,masked_manual_example,1,baseline,341,1874,0.274161736,0.163721734,-0.298156023,161.2244898
"This collaborative investigation session began with the user searching for a disease and then transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user then searched for information on guns and Nigeria, highlighting details about a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. The user also searched for information on the spread of disease and read documents that contained information about meetings and arms exhibitions in Dubai. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Throughout the session, the user searched for various topics and read and connected multiple documents. The user highlighted Dubai and Burj Al Arab in several documents, which contained information about meetings and arms exhibitions. The user also read documents about disease, surveillance, and weapons in Yemen, Pakistan, and Iran. The user connected documents about unlicensed weapons, arms control, gun dealers, and buyback programs. The user also read documents about arms deals, military equipment, and a guilty plea related to the sale of military equipment to Yemen without a license.Overall, the user reviewed multiple topics and documents, spending an average of [NUMBER] seconds with each document. The people they returned to most frequently were Dr. George, Funsho, and Kapolalum. The user's opinions and theories were not explicitly stated, but their search patterns suggest a focus on uncovering potential criminal activity and connections between individuals and organizations.",peer,masked_manual_example,1,additional,341,1874,0.288209607,0.170510992,-0.46423164,89.21282799
"They focused on 3 main topics in this analysis session, exploring 100% of the documents. The topics that received the most attention were international crime, arms deals, and money laundering. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. They read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. They also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. They searched for gun dealers in Nigeria and Kenya and read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. They then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler. They connected documents that revealed information about international crime, arms deals, money laundering, and prostitution. They searched for information on the spread of disease. They read and connected documents that revealed an intercepted email discussing a transaction to take place at an upcoming meeting. They also read documents that contained intercepted emails instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to an office to enable the transfer of $30.6 million. They continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. They read and connected several documents that revealed information about a reunion celebration at the Burj Al Arab hotel in Dubai, a meeting where cash would be exchanged for supplies, and the procurement of supplies for an upcoming event. They also read surveillance reports on individuals involved in illicit activities and had connections to Lashkar-e-Jhangvi. They searched for information on the International Tribune, the Gaza market, and disease. They conducted a total of 15 searches throughout their session. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million, and finally looking for information on Yemen, Columbia, and Dubai. They included hedge statements and personal theories about the state of the investigation.",peer,masked_template,1,manual,367,2006,0.173410405,0.013604826,-1.023119807,90.46321526
"They focused on 3 main topics in this analysis session, exploring 100% of the documents. The topics that received the most attention were international crime, arms deals, and money laundering. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. They read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. They also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. They searched for gun dealers in Nigeria and Kenya and read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. They then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler. They connected documents that revealed information about international crime, arms deals, money laundering, and prostitution. They searched for information on the spread of disease. They read and connected documents that revealed an intercepted email discussing a transaction to take place at an upcoming meeting. They also read documents that contained intercepted emails instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to an office to enable the transfer of $30.6 million. They continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. They read and connected several documents that revealed information about a reunion celebration at the Burj Al Arab hotel in Dubai, a meeting where cash would be exchanged for supplies, and the procurement of supplies for an upcoming event. They also read surveillance reports on individuals involved in illicit activities and had connections to Lashkar-e-Jhangvi. They searched for information on the International Tribune, the Gaza market, and disease. They conducted a total of 15 searches throughout their session. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million, and finally looking for information on Yemen, Columbia, and Dubai. They included hedge statements and personal theories about the state of the investigation.",peer,masked_template,1,baseline,367,2006,0.251681076,0.149777024,-0.247539356,157.493188
"They focused on 3 main topics in this analysis session, exploring 100% of the documents. The topics that received the most attention were international crime, arms deals, and money laundering. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million. They read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. They also read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. They searched for gun dealers in Nigeria and Kenya and read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. They then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler. They connected documents that revealed information about international crime, arms deals, money laundering, and prostitution. They searched for information on the spread of disease. They read and connected documents that revealed an intercepted email discussing a transaction to take place at an upcoming meeting. They also read documents that contained intercepted emails instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to an office to enable the transfer of $30.6 million. They continued to read and connect documents that revealed information about international crime, arms deals, money laundering, and a potential fraudulent scheme. They read and connected several documents that revealed information about a reunion celebration at the Burj Al Arab hotel in Dubai, a meeting where cash would be exchanged for supplies, and the procurement of supplies for an upcoming event. They also read surveillance reports on individuals involved in illicit activities and had connections to Lashkar-e-Jhangvi. They searched for information on the International Tribune, the Gaza market, and disease. They conducted a total of 15 searches throughout their session. They started searching for a disease, before transitioning to investigate a Nigerian scam involving the transfer of $30.6 million, and finally looking for information on Yemen, Columbia, and Dubai. They included hedge statements and personal theories about the state of the investigation.",peer,masked_template,1,additional,367,2006,0.308123249,0.213906671,-0.385467738,88.82833787
"The user investigated a Nigerian scam involving the transfer of $30.6 million and connected multiple documents that revealed information about international crime, arms deals, money laundering, and potential fraudulent schemes. The user also searched for information on the spread of disease, guns, Nigeria, Russia, Iran, Syria, and Venezuela. The investigation involved reading and highlighting important information in documents, connecting documents to reveal patterns and connections, and searching for relevant information. The user also read surveillance reports on individuals suspected of involvement in the sale of weapons and potential illicit activities involving cash and supplies. The investigation revealed details about a reunion celebration at the Burj Al Arab hotel in Dubai, a potential shipment of weapons from Tabriz to Dubai, and Tolah Raleigh's guilty plea for attempting to sell military equipment to a contact in Yemen without a license. The investigation was comprehensive and involved a significant amount of work, including reading and connecting multiple documents and searching for relevant information. The language used was descriptive and provided context for the investigation without being too vague or overly detailed. Overall, the investigation was focused on engaging with the available information and accuracy in connecting the dots to reveal patterns and connections.",manager,none,1,manual,200,1179,0.172413793,0,-1.017192841,90
"The user investigated a Nigerian scam involving the transfer of $30.6 million and connected multiple documents that revealed information about international crime, arms deals, money laundering, and potential fraudulent schemes. The user also searched for information on the spread of disease, guns, Nigeria, Russia, Iran, Syria, and Venezuela. The investigation involved reading and highlighting important information in documents, connecting documents to reveal patterns and connections, and searching for relevant information. The user also read surveillance reports on individuals suspected of involvement in the sale of weapons and potential illicit activities involving cash and supplies. The investigation revealed details about a reunion celebration at the Burj Al Arab hotel in Dubai, a potential shipment of weapons from Tabriz to Dubai, and Tolah Raleigh's guilty plea for attempting to sell military equipment to a contact in Yemen without a license. The investigation was comprehensive and involved a significant amount of work, including reading and connecting multiple documents and searching for relevant information. The language used was descriptive and provided context for the investigation without being too vague or overly detailed. Overall, the investigation was focused on engaging with the available information and accuracy in connecting the dots to reveal patterns and connections.",manager,none,1,baseline,200,1179,0.202298851,0.082606542,-0.491125762,288.5
"The user investigated a Nigerian scam involving the transfer of $30.6 million and connected multiple documents that revealed information about international crime, arms deals, money laundering, and potential fraudulent schemes. The user also searched for information on the spread of disease, guns, Nigeria, Russia, Iran, Syria, and Venezuela. The investigation involved reading and highlighting important information in documents, connecting documents to reveal patterns and connections, and searching for relevant information. The user also read surveillance reports on individuals suspected of involvement in the sale of weapons and potential illicit activities involving cash and supplies. The investigation revealed details about a reunion celebration at the Burj Al Arab hotel in Dubai, a potential shipment of weapons from Tabriz to Dubai, and Tolah Raleigh's guilty plea for attempting to sell military equipment to a contact in Yemen without a license. The investigation was comprehensive and involved a significant amount of work, including reading and connecting multiple documents and searching for relevant information. The language used was descriptive and provided context for the investigation without being too vague or overly detailed. Overall, the investigation was focused on engaging with the available information and accuracy in connecting the dots to reveal patterns and connections.",manager,none,1,additional,200,1179,0.272559853,0.143041873,-0.440102994,144.5
"This investigation session began with a search for a disease and then transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user then searched for gun dealers in Nigeria and Kenya and read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user also read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for gun dealers in Nigeria and read documents that revealed information about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user connected these documents to learn more about Minsky's criminal organization. The user then searched for evidence of sickness, spread, epidemic, and disease.The user read and analyzed documents that contained intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user also read documents that contained an intercepted email instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to Ngoki's office to enable the transfer of $30.6 million. The user then read documents to gather more information about the criminal organization and the missing firearms and ammunition from the MP armoury in Kenya.The user read and analyzed documents that contained intercepted conversations and surveillance reports on various individuals involved in illicit activities, including the procurement of supplies for an upcoming event in Dubai, the shipment of textbooks, and the delivery of a car. The user highlighted important information in these documents, including the mention of the Burj Al Arab hotel in Dubai, the involvement of Muhammad Kasem and Abdullah Khouri, and the connection between the seized weapons and the MP armoury in Kenya. The user also read documents that contained information about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license.Overall, the user reviewed 46 topics and 102 documents, spent an average of 30 seconds with each document, and opened 45% of the total documents at least once. The people they returned to most frequently were Leonid Minsky, Mikhail Dombrovski, and Dr. George.",manager,manual_example,1,manual,407,2106,0.231729055,0.062734285,-1.035417557,86.58536585
"This investigation session began with a search for a disease and then transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user then searched for gun dealers in Nigeria and Kenya and read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user also read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for gun dealers in Nigeria and read documents that revealed information about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user connected these documents to learn more about Minsky's criminal organization. The user then searched for evidence of sickness, spread, epidemic, and disease.The user read and analyzed documents that contained intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user also read documents that contained an intercepted email instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to Ngoki's office to enable the transfer of $30.6 million. The user then read documents to gather more information about the criminal organization and the missing firearms and ammunition from the MP armoury in Kenya.The user read and analyzed documents that contained intercepted conversations and surveillance reports on various individuals involved in illicit activities, including the procurement of supplies for an upcoming event in Dubai, the shipment of textbooks, and the delivery of a car. The user highlighted important information in these documents, including the mention of the Burj Al Arab hotel in Dubai, the involvement of Muhammad Kasem and Abdullah Khouri, and the connection between the seized weapons and the MP armoury in Kenya. The user also read documents that contained information about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license.Overall, the user reviewed 46 topics and 102 documents, spent an average of 30 seconds with each document, and opened 45% of the total documents at least once. The people they returned to most frequently were Leonid Minsky, Mikhail Dombrovski, and Dr. George.",manager,manual_example,1,baseline,407,2106,0.352723915,0.246859966,-0.060408443,129.5121951
"This investigation session began with a search for a disease and then transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in documents that revealed details about the scam and a coded account at the Central Bank of Nigeria. The user then searched for gun dealers in Nigeria and Kenya and read documents that reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms. The user also read documents that revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for gun dealers in Nigeria and read documents that revealed information about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user connected these documents to learn more about Minsky's criminal organization. The user then searched for evidence of sickness, spread, epidemic, and disease.The user read and analyzed documents that contained intercepted emails discussing a transaction to take place at an upcoming meeting on April 15. The user also read documents that contained an intercepted email instructing someone to transcribe a bill of contract for a petroleum trust fund in Nigeria and return it to Ngoki's office to enable the transfer of $30.6 million. The user then read documents to gather more information about the criminal organization and the missing firearms and ammunition from the MP armoury in Kenya.The user read and analyzed documents that contained intercepted conversations and surveillance reports on various individuals involved in illicit activities, including the procurement of supplies for an upcoming event in Dubai, the shipment of textbooks, and the delivery of a car. The user highlighted important information in these documents, including the mention of the Burj Al Arab hotel in Dubai, the involvement of Muhammad Kasem and Abdullah Khouri, and the connection between the seized weapons and the MP armoury in Kenya. The user also read documents that contained information about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license.Overall, the user reviewed 46 topics and 102 documents, spent an average of 30 seconds with each document, and opened 45% of the total documents at least once. The people they returned to most frequently were Leonid Minsky, Mikhail Dombrovski, and Dr. George.",manager,manual_example,1,additional,407,2106,0.383597884,0.261754897,-0.358663052,78.29268293
"This investigation session began with a search for a disease but quickly transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in multiple documents, including armsdealing79 and armsdealing81, which revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents armsdealing97 and armsdealing98, which reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms, and revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user also read about international crime, arms deals, money laundering, and prostitution. The user then read and connected documents armsdealing95 and armsdealing84, which revealed an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. The user continued to read and connect documents, highlighting important information about the delivery of textbooks in Dubai on April 16th, including details about travel arrangements and hotel accommodations for a meeting at the Burj Al Arab. The user also read about Maulana Haq Bukhari and Akram Basra, suspected leaders of Lashkar-e-Jhangvi in Karachi, Pakistan, and their activities in 2008. The user searched for information on Bukhari's bank transactions and read documents armsdealing2 and 12, which revealed details about a bank transfer believed to belong to Bukhari. The user continued to read and connect documents, highlighting important information about the Martyrs Front of Judea, Gaza/West Bank, MFJ headquarters, supply chain, and best arms. The user also read about Muhammad Kasem and Abdullah Khouri's discussions on the procurement of supplies for an upcoming event in May, and their plans to exchange cash for supplies. The user searched for information on the Gaza market and read about Kasem's activities in the used car market, known for selling weapons. The user continued to search for information on various topics, highlighting important information about the Burj Al Arab hotel in Dubai, unlicensed weapons, arms control, gun dealers, and arms deals. The user also read about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license. The user searched for information on Columbia and Venezuela and read about Aden as-Sallal, who runs KNA General Trading Company in Sana'a, Yemen, and may have been looking to establish his own arms distributorship or do business with the Yemeni government.Overall, the user reviewed multiple topics and documents, highlighting important information and connecting related documents. They spent an average of [NUMBER] seconds with each document and returned to some of the same documents they had opened at the beginning but also opened many different documents for the first time.",manager,masked_manual_example,1,manual,495,2636,0.162576687,0.027567477,-0.974815607,91.93548387
"This investigation session began with a search for a disease but quickly transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in multiple documents, including armsdealing79 and armsdealing81, which revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents armsdealing97 and armsdealing98, which reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms, and revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user also read about international crime, arms deals, money laundering, and prostitution. The user then read and connected documents armsdealing95 and armsdealing84, which revealed an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. The user continued to read and connect documents, highlighting important information about the delivery of textbooks in Dubai on April 16th, including details about travel arrangements and hotel accommodations for a meeting at the Burj Al Arab. The user also read about Maulana Haq Bukhari and Akram Basra, suspected leaders of Lashkar-e-Jhangvi in Karachi, Pakistan, and their activities in 2008. The user searched for information on Bukhari's bank transactions and read documents armsdealing2 and 12, which revealed details about a bank transfer believed to belong to Bukhari. The user continued to read and connect documents, highlighting important information about the Martyrs Front of Judea, Gaza/West Bank, MFJ headquarters, supply chain, and best arms. The user also read about Muhammad Kasem and Abdullah Khouri's discussions on the procurement of supplies for an upcoming event in May, and their plans to exchange cash for supplies. The user searched for information on the Gaza market and read about Kasem's activities in the used car market, known for selling weapons. The user continued to search for information on various topics, highlighting important information about the Burj Al Arab hotel in Dubai, unlicensed weapons, arms control, gun dealers, and arms deals. The user also read about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license. The user searched for information on Columbia and Venezuela and read about Aden as-Sallal, who runs KNA General Trading Company in Sana'a, Yemen, and may have been looking to establish his own arms distributorship or do business with the Yemeni government.Overall, the user reviewed multiple topics and documents, highlighting important information and connecting related documents. They spent an average of [NUMBER] seconds with each document and returned to some of the same documents they had opened at the beginning but also opened many different documents for the first time.",manager,masked_manual_example,1,baseline,495,2636,0.374787053,0.308296344,-0.109998442,111.8951613
"This investigation session began with a search for a disease but quickly transitioned to investigating a Nigerian scam involving the transfer of $30.6 million. The user read and highlighted important information in multiple documents, including armsdealing79 and armsdealing81, which revealed details about the scam and a coded account at the Central Bank of Nigeria. The user also read documents armsdealing97 and armsdealing98, which reported on a security operation in Kenya's Mt. Elgon region resulting in several arrests and the recovery of weapons and uniforms, and revealed that firearms and ammunition had gone missing from the MP armoury in Kenya. The user then searched for information on guns and Nigeria, highlighting details about Leonid Minsky, a prominent international gun smuggler who was raided by police in his hotel room in Soncino, Italy in 2009. The user also read about international crime, arms deals, money laundering, and prostitution. The user then read and connected documents armsdealing95 and armsdealing84, which revealed an intercepted email from Mikhail Dombrovski to Dr. George discussing a transaction to take place at an upcoming meeting on April 15. The user continued to read and connect documents, highlighting important information about the delivery of textbooks in Dubai on April 16th, including details about travel arrangements and hotel accommodations for a meeting at the Burj Al Arab. The user also read about Maulana Haq Bukhari and Akram Basra, suspected leaders of Lashkar-e-Jhangvi in Karachi, Pakistan, and their activities in 2008. The user searched for information on Bukhari's bank transactions and read documents armsdealing2 and 12, which revealed details about a bank transfer believed to belong to Bukhari. The user continued to read and connect documents, highlighting important information about the Martyrs Front of Judea, Gaza/West Bank, MFJ headquarters, supply chain, and best arms. The user also read about Muhammad Kasem and Abdullah Khouri's discussions on the procurement of supplies for an upcoming event in May, and their plans to exchange cash for supplies. The user searched for information on the Gaza market and read about Kasem's activities in the used car market, known for selling weapons. The user continued to search for information on various topics, highlighting important information about the Burj Al Arab hotel in Dubai, unlicensed weapons, arms control, gun dealers, and arms deals. The user also read about Tolah ""John"" Raleigh, owner of Sampan Enterprises Ltd., who pleaded guilty to attempting to sell military equipment to a contact in Yemen without a license. The user searched for information on Columbia and Venezuela and read about Aden as-Sallal, who runs KNA General Trading Company in Sana'a, Yemen, and may have been looking to establish his own arms distributorship or do business with the Yemeni government.Overall, the user reviewed multiple topics and documents, highlighting important information and connecting related documents. They spent an average of [NUMBER] seconds with each document and returned to some of the same documents they had opened at the beginning but also opened many different documents for the first time.",manager,masked_manual_example,1,additional,495,2636,0.344746163,0.21231016,-0.302238792,83.06451613
